ID,start_date,start_time,mode,eval_id,net,fc2_nodes,fc1_nodes,r_c,cls,total_folds,fold,level,sampler,synthesis_data,ts_level_nb,masked_by_lung,loss,pretrained,epochs,weight_decay,outfile,hostname,remark,end_date,end_time,elapsed_time,train_loss,train_mae,train_mae_end5,valid_loss,valid_mae,valid_mae_end5,test_loss,test_mae,test_mae_end5,icc_train_disext,icc_train_gg,icc_train_retp,valid_ave_Acc_disext,valid_ave_MAE_disext,valid_WKappa_disext,valid_ave_Acc_gg,valid_ave_MAE_gg,valid_WKappa_gg,valid_ave_Acc_retp,valid_ave_MAE_retp,valid_WKappa_retp,valid_ave_Acc_all,valid_ave_MAE_all,valid_WKappa_all,icc_valid_disext,icc_valid_gg,icc_valid_retp,icc_test_disext,icc_test_gg,icc_test_retp,metrics_min,Job_ID,Cluster,User/Group,State,Cores,CPU_Utilized,CPU_Efficiency,Job_Wall-clock_time,Memory_Utilized,Memory_Efficiency,Nodes,Cores_per_node,WARNING,amp,net_parameters,data_shuffle,data_shuffle_seed,data_dir,label_file,tr_pat_nb,vd_pat_nb,ts_pat_nb,RandomVerticalFlip,RandomHorizontalFlip,RandomRotation,RandomShift,image_size,RandGaussianNoise,RandScale,batch_size,loader_workers,lr,gpuname,gpu_mem_usage,gpu_util,train_recon,fc_m1,workers,sys,valid_period,icc_validaug_disext,icc_validaug_gg,icc_validaug_retp,validaug_loss,validaug_mae,validaug_mae_end5,valid_ave_maedisext,valid_meandisext,valid_stddisext,valid_iccdisext,valid_ave_maegg,valid_meangg,valid_stdgg,valid_iccgg,valid_ave_maeretp,valid_meanretp,valid_stdretp,valid_iccretp,sys_pro,t_load_data,t_to_device,t_train_per_step,gg_increase,bal_filter,sys_ratio,_ori_weight0,retp_blur,gg_blur,sys_pro_in_0,gen_gg_as_retp,icc_alltrain_combined,icc_allvalid_combined,icc_alltest_combined,infer_2nd,train_on_level,level_node,resample_z,z_size,y_size,x_size,infer_stride,kd_net
736.0,2021-04-20,15:56:34,infer,656.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:56:52,0:00:18,8.26,2.15,1.73,130.94,5.95,5.67,80.28,5.05,4.72,1.0,1.0,1.0,0.1140472776032263,17.61838028672394,0.5643878028584801,0.0800978896516654,21.588152027225245,0.5403378387575374,0.0726308766949161,12.825184026112408,0.5506211660394865,0.0889253479832692,17.343905446687202,0.5517822692185014,0.74,0.62,0.77,0.84,0.77,0.79,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737.0,2021-04-20,15:56:46,infer,625.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:57:04,0:00:18,9.82,2.33,1.85,128.05,7.05,6.78,90.92,5.29,4.94,0.99,1.0,0.99,0.1605093319379033,14.032434341257868,0.6243567077870747,0.0612781499368195,18.359957684385165,0.5089856581697894,0.1176124679960997,15.752631448483427,0.6097602768351192,0.1131333166236075,16.048341158042152,0.5810342142639945,0.8,0.67,0.79,0.84,0.77,0.81,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738.0,2021-04-20,15:57:01,infer,626.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:57:19,0:00:18,15.95,3.09,2.74,84.12,5.32,4.84,103.14,5.34,4.93,0.98,0.99,0.98,0.1384983623078861,15.909432870370368,0.6521381140524947,0.1161859578850962,17.198394873577357,0.617040232729688,0.0770206305057454,12.374704864915197,0.6340857685333791,0.1105683168995759,15.160844202954308,0.6344213717718539,0.82,0.72,0.82,0.84,0.82,0.77,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739.0,2021-04-20,15:57:12,infer,627.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740.0,2021-04-20,15:57:26,infer,628.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:57:44,0:00:18,15.74,3.04,2.7,128.87,7.19,6.94,97.77,5.29,4.93,0.99,0.99,0.99,0.1211940616702521,12.977507242213123,0.6370772622183989,0.0963089900930686,16.335691450195267,0.5376487682389508,0.1029154356520085,14.656216401980467,0.6012733906325052,0.1068061624717764,14.656471698129618,0.5919998070299516,0.82,0.7,0.8,0.85,0.77,0.79,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741.0,2021-04-20,15:57:36,infer,629.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:57:53,0:00:17,14.94,2.98,2.68,122.19,5.97,5.59,82.86,5.03,4.69,0.99,0.99,0.99,0.0895225713890021,17.803430213792055,0.5557178110298806,0.119107854176504,21.3219821432064,0.5530332787040675,0.1055051817367088,13.020475472066984,0.5517720188427049,0.1047118691007383,17.38196260968848,0.5535077028588843,0.72,0.61,0.75,0.83,0.73,0.79,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742.0,2021-04-20,15:58:00,infer,652.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:58:17,0:00:17,9.79,2.23,1.74,72.25,5.06,4.78,85.93,5.05,4.73,1.0,1.0,1.0,0.1100584444005076,14.308097026548536,0.6013948848007907,0.0971232937619492,13.83417154740684,0.5762363509988715,0.1087053863476627,12.781042483786385,0.5573770491803279,0.1052957081700398,13.64110368591392,0.5783360949933302,0.77,0.72,0.74,0.86,0.77,0.83,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743.0,2021-04-20,15:58:09,infer,653.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:58:27,0:00:18,8.8,2.14,1.6,91.11,5.46,5.03,94.3,5.21,4.9,0.99,0.99,0.99,0.1223481985386747,16.258845899470902,0.6525531423290203,0.0961114987677745,18.768276085122032,0.5699153661819052,0.0934851698098392,11.461319162188408,0.6568513795501971,0.1039816223720961,15.496147048927115,0.6264399626870408,0.81,0.67,0.83,0.86,0.8,0.8,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744.0,2021-04-20,15:58:25,infer,654.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:58:43,0:00:18,8.37,2.12,1.58,128.91,6.83,6.59,98.98,5.45,4.92,0.99,1.0,0.99,0.1569597069597069,14.14045105221576,0.6328544861779541,0.073892321983925,17.969754588075194,0.5305287519937326,0.0955266586980142,15.130702089781376,0.6084344304796613,0.1087928958805487,15.746969243357446,0.5906058895504493,0.79,0.68,0.8,0.83,0.72,0.81,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745.0,2021-04-20,15:58:35,infer,655.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:58:53,0:00:18,7.28,1.96,1.48,129.43,5.96,5.63,79.58,4.86,4.52,0.99,0.99,0.99,0.0970294018723917,17.24762147682039,0.5574879314890406,0.1319866695724819,20.890971855502745,0.5579780009430177,0.1007265358250579,13.332368449410891,0.5463389723136196,0.1099142024233105,17.15698726057801,0.5539349682485594,0.73,0.63,0.75,0.82,0.78,0.75,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746.0,2021-04-20,15:58:55,infer,665.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:59:13,0:00:18,26.68,3.84,3.49,105.87,5.94,5.47,99.57,5.66,5.29,0.87,0.91,0.88,0.1170068027210884,18.514426256613763,0.5813410776331485,0.0900378045101166,19.824233754890688,0.5052875660731375,0.1062425828525756,13.406673194882838,0.5923021255827261,0.1044290633612602,17.248444402129095,0.559643589763004,0.75,0.6,0.76,0.74,0.65,0.71,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747.0,2021-04-20,15:59:04,infer,664.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:59:21,0:00:17,30.76,4.09,3.71,78.9,5.98,5.81,91.6,5.68,5.42,0.99,0.99,0.99,0.1261233063910589,13.686335983060673,0.5016369803916934,0.0740429505135387,13.218593498005266,0.5280558361649371,0.094441086311005,13.738937577352214,0.4950182647973029,0.0982024477385342,13.547955686139384,0.5082370271179778,0.73,0.72,0.68,0.85,0.78,0.8,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748.0,2021-04-20,15:59:21,infer,661.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:59:38,0:00:17,29.62,3.96,3.54,128.1,7.11,6.86,107.34,5.69,5.29,0.99,0.99,0.99,0.1101459387173672,14.65367856544327,0.6075585700322839,0.096188976014494,18.070892635778133,0.5461367249602544,0.1150157937881723,15.499616261205134,0.6075722299094383,0.1071169028400112,16.07472915414218,0.5870891749673256,0.79,0.68,0.79,0.82,0.74,0.78,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749.0,2021-04-20,15:59:31,infer,660.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,15:59:48,0:00:17,26.01,3.74,3.43,130.29,6.09,5.79,79.51,5.02,4.77,0.99,0.99,0.99,0.1122199118882002,18.13785941011173,0.5413341170635831,0.1301181698206869,21.62396340628607,0.5645575286226839,0.1247271292837795,13.250040888966614,0.5542973286875726,0.1223550703308889,17.67062123512147,0.55339632479128,0.72,0.62,0.75,0.82,0.75,0.76,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750.0,2021-04-20,15:59:47,infer,540.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,16:00:05,0:00:18,31.79,4.32,3.98,109.89,6.44,6.13,158.26,7.25,7.02,0.99,0.99,0.98,0.1022045855379188,18.02364417989418,0.5455971626755207,0.0963738276289728,20.024242362409858,0.5160692031614533,0.135163497863322,12.531551449175709,0.5522960729142826,0.1112473036767379,16.859812663826585,0.5379874795837521,0.73,0.62,0.75,0.71,0.66,0.67,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751.0,2021-04-20,15:59:57,infer,541.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,16:00:14,0:00:17,36.14,4.67,4.36,115.73,7.65,7.32,175.62,7.94,7.56,0.97,0.97,0.98,0.0812992958282003,16.037286257299563,0.3895794542969778,0.0644980214307945,13.825927340633225,0.3665341904521688,0.0793303258460052,14.5411488445025,0.4034572723342633,0.0750425477016667,14.801454147478433,0.3865236390278033,0.63,0.61,0.62,0.65,0.56,0.68,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752.0,2021-04-20,16:00:13,infer,542.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,16:00:31,0:00:18,33.36,4.4,4.1,239.61,10.34,10.08,162.35,7.52,7.34,0.98,0.99,0.97,0.0894906680620966,18.5915810768752,0.442117983188416,0.0669851655674992,20.997008080977547,0.3966550286399047,0.0851575964107933,21.35905077692961,0.3758882169272103,0.0805444766801297,20.315879978260785,0.4048870762518437,0.65,0.55,0.51,0.7,0.59,0.68,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753.0,2021-04-20,16:00:22,infer,543.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,,,,2021-04-20,16:00:39,0:00:17,30.46,4.28,4.01,158.29,7.42,7.05,139.37,7.32,6.9,0.98,0.98,0.98,0.0933112958101901,17.176638817408946,0.4623298311329713,0.1178141610063806,21.13197011480765,0.4872635105764022,0.073802511117782,12.604840819363366,0.4815830385232155,0.0949759893114509,16.97114991719332,0.477058793410863,0.68,0.59,0.73,0.74,0.63,0.74,mae_end5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754.0,2021-04-21,19:15:25,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755.0,2021-04-21,19:16:54,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756.0,2021-04-21,19:18:17,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,2.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-85140_1,node858,cnn2fc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85140.0,alice,jjia/afd_b,COMPLETED (exit code 0),,00:01:26,7.03% of 00:20:24 core-walltime,00:01:42,17.26 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757.0,2021-04-21,19:18:18,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,4.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-85139_1,node858,cnn2fc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85139.0,alice,jjia/afd_b,COMPLETED (exit code 0),,00:01:31,6.54% of 00:23:12 core-walltime,00:01:56,10.37 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758.0,2021-04-21,19:18:18,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,1.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-85140_0,node858,cnn2fc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85140.0,alice,jjia/afd_b,COMPLETED (exit code 0),,00:01:26,7.03% of 00:20:24 core-walltime,00:01:42,17.26 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759.0,2021-04-21,19:18:19,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-85139_0,node858,cnn2fc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85139.0,alice,jjia/afd_b,COMPLETED (exit code 0),,00:01:31,6.54% of 00:23:12 core-walltime,00:01:56,10.37 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760.0,2021-04-21,19:22:54,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761.0,2021-04-21,19:45:36,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762.0,2021-04-21,19:50:47,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763.0,2021-04-21,19:52:23,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764.0,2021-04-21,20:00:30,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765.0,2021-04-21,20:04:12,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766.0,2021-04-21,20:04:58,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767.0,2021-04-21,20:06:44,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,1.0,0.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768.0,2021-04-21,20:10:04,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,0.0,1.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769.0,2021-04-21,20:15:24,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,0.0,1.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770.0,2021-04-21,20:19:29,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,0.0,1.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771.0,2021-04-21,20:25:44,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,0.0,1.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772.0,2021-04-21,20:28:12,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,0.0,1.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773.0,2021-04-21,20:30:19,train,0.0,cnn2fc1,256.0,256.0,r,disext,4.0,3.0,0.0,0.0,1.0,240.0,1.0,mse,1.0,2.0,0.001,slurm-83412_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83412.0,alice,s1659995/lion,CANCELLED (exit code 0),1.0,00:00:00,0.00% of 00:00:00 core-walltime,00:00:00,0.00 MB (estimated maximum),0.00% of 0.00 MB (0.00 MB/node),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
